594,28.29,81.38,1001.96,9.8
595,28.79,78.33,1001.58,2.9
596,25.67,95.0,1004.12,40.9
597,25.21,93.92,1006.38,19.2
598,25.33,95.17,1004.08,9.4
599,26.38,85.58,1003.12,0.0
600,27.71,74.5,1001.92,0.0
601,28.12,71.83,1001.67,0.6
602,28.79,66.67,1003.21,0.5
603,29.29,69.25,1004.17,0.4
604,30.17,68.5,1003.21,0.7
605,30.5,68.67,1002.62,3.1
606,31.17,61.42,1002.04,0.0
607,30.67,67.58,1000.17,0.0
608,29.83,73.12,1000.25,0.9
609,29.33,77.04,1002.75,0.0
610,28.88,81.29,1004.0,0.0
611,28.96,78.0,1003.04,0.3
612,28.54,80.62,1001.79,0.0
613,28.62,78.92,1002.83,0.5
614,28.83,77.04,1002.04,0.0
615,28.58,78.29,1001.33,0.0
616,27.71,84.58,1002.29,2.9
617,27.62,84.42,1002.67,0.4
618,27.33,87.29,1001.29,8.0
619,26.71,86.54,1003.54,3.3
620,27.75,79.5,1004.88,1.8
621,27.33,76.54,1004.5,0.9
622,27.25,75.96,1003.42,1.7
623,27.33,73.0,1004.12,2.8
624,26.75,70.38,1004.04,0.0
625,27.17,63.62,1003.75,0.0
626,26.83,73.33,1004.0,0.0
627,24.38,82.79,1004.58,0.0
628,24.42,90.25,1004.17,3.6
629,25.75,81.33,1005.62,1.2
630,26.12,55.58,1006.71,0.0
631,25.83,54.21,1006.88,0.0
632,26.0,54.08,1007.21,0.1
633,27.08,58.21,1008.75,0.6
634,26.79,47.0,1010.25,0.0
635,27.0,38.88,1010.5,0.0
636,27.5,39.12,1009.79,0.0
637,27.71,41.54,1010.67,0.0
638,28.04,43.54,1010.17,0.0
639,28.5,43.75,1008.75,0.0
640,28.58,50.04,1009.17,0.0
641,28.92,49.33,1008.92,0.1
642,28.67,43.79,1007.83,0.4
643,28.04,47.67,1006.54,0.0
644,26.71,52.04,1007.04,0.0
645,27.46,51.29,1005.96,0.0
646,28.0,49.21,1005.33,0.0
647,28.12,33.17,1003.58,0.0
648,27.38,25.54,1004.33,0.0
649,27.21,33.17,1007.88,0.0
650,28.12,39.17,1010.12,0.0
651,28.54,34.04,1009.5,0.0
652,28.04,32.83,1007.42,0.0
653,28.38,33.92,1007.17,0.0
654,28.0,39.0,1006.88,0.0
655,27.67,60.5,1007.58,0.0
656,27.42,68.5,1008.79,0.0
657,28.12,61.96,1008.83,0.3
658,28.08,58.83,1008.21,0.0
659,28.21,48.79,1005.33,0.0
660,27.83,35.62,1003.17,0.0
661,26.25,31.33,1006.29,0.0
662,25.21,35.33,1009.0,0.0
663,25.0,24.0,1010.79,0.0
664,25.17,29.54,1012.08,0.0
665,25.17,33.62,1013.33,0.0
666,25.33,26.04,1013.33,0.0
667,24.5,26.46,1013.88,0.0
668,24.92,28.42,1015.62,0.0
669,23.83,31.29,1015.75,0.0
670,23.12,28.5,1013.33,0.0
671,22.71,31.67,1013.75,0.0
672,22.58,32.71,1015.33,0.0
673,22.75,31.54,1014.33,0.0
674,22.83,31.79,1013.58,0.0
675,22.58,33.71,1012.75,0.0
676,22.21,36.71,1013.62,0.0
677,22.38,44.21,1014.71,0.0
678,24.46,52.92,1016.42,0.0
679,26.25,49.21,1014.38,0.0
680,25.12,45.25,1012.33,0.0
681,24.79,58.0,1008.71,1.3
682,25.17,61.21,1009.88,0.6
683,24.17,69.04,1013.83,4.3
684,24.79,65.38,1014.79,1.6
685,23.75,72.62,1013.38,3.2
686,21.79,84.04,1014.12,4.0
687,22.17,68.88,1014.38,0.0
688,20.75,43.17,1013.67,0.0
689,19.17,31.75,1012.12,0.0
690,19.79,33.0,1010.75,0.0
691,19.46,49.67,1012.12,0.9
692,17.96,69.25,1013.67,0.1
693,18.04,81.42,1013.83,2.0
694,20.12,78.29,1014.25,0.0
695,20.12,51.46,1013.29,0.0
696,19.08,39.29,1013.0,0.0
697,18.21,40.75,1015.04,0.0
698,17.79,38.04,1016.25,0.0
699,16.79,30.83,1014.38,0.0
700,16.33,35.38,1014.0,0.0
701,15.96,41.5,1015.38,0.0
702,15.67,42.79,1016.17,0.0
703,15.12,44.54,1014.92,0.0
704,15.04,53.58,1013.96,0.0
705,15.67,56.46,1015.12,0.0
706,15.71,58.33,1014.88,0.0
707,15.5,57.5,1012.75,0.0
708,15.79,46.17,1011.92,0.0
709,14.17,27.67,1011.62,0.0
710,13.67,28.88,1010.62,0.0
711,14.75,35.5,1009.08,0.0
712,14.71,41.29,1012.0,0.0
713,14.71,42.17,1014.83,0.0
714,14.92,40.46,1014.79,0.0
715,15.54,39.83,1014.42,0.0
716,15.71,44.0,1014.62,0.0
717,16.0,38.96,1015.58,0.0
718,14.33,28.08,1018.92,0.0
719,14.62,24.83,1018.5,0.0
720,14.54,24.96,1014.79,0.0
721,14.71,30.75,1010.33,0.0
722,14.5,34.08,1011.46,0.0
723,14.58,36.58,1013.92,0.0
724,13.75,44.04,1014.25,0.0
725,13.79,51.75,1014.88,0.0
726,14.88,52.67,1015.54,0.0
727,17.5,50.12,1015.38,0.0
728,15.75,62.42,1014.62,0.0
729,16.25,69.17,1012.25,0.2
730,13.71,56.04,1014.21,0.4
731,12.21,48.04,1015.21,0.0
732,11.29,52.12,1015.42,0.0
733,10.12,60.08,1018.04,0.0
734,10.17,63.46,1017.67,0.0
735,10.79,50.71,1016.58,0.0
736,10.96,46.08,1017.62,0.0
737,11.54,47.17,1015.83,0.0
738,12.17,46.33,1014.58,0.0
739,11.12,45.29,1016.38,0.0
740,11.33,45.88,1016.5,0.0
741,12.58,40.5,1014.12,0.0
